overlapRound	IA.1.org	IB.1.org	Exp_Name	sn	Gender	Birth	cond	Trial	BlockNum	BlockIt	TrialinBlock	respType	posttgap	keybResp	keybRT	keyDef	Set	IA.1	IB.1	nIA	nIB	ones	trial	trial_type	averageP	sdP	overlap	direct.xVy	correct	targetPresent	dirOverlap	correct01	overlapRoundSN	res.RT	fit.RT
0.25	6 elderly people	7 assassins	cMorals	fvbx433	Female	21	cMorals1	13	1	1	13	key	500	k	8.59976807503552	No	1_1	6个老人	7位刺客	1	1	1	13	1	0.875310924369748	0.0301053754994995	0.249378151260504	1	0	TRUE	0.750621848739496	0	0.25	-0.236025791234809	8.83579386627033
0.35	47 university students	5 hooligans	cMorals	fvbx433	Female	21	cMorals1	60	1	1	60	key	500	k	9.77322509682559	No	1_1	47位大学生	5个流氓	1	1	1	60	1	0.823408	0.0341673666668203	0.353184	1	0	TRUE	0.646816	0	0.35	0.937577737078026	8.83564735974756
0.35	50 thieves	9 adults	cMorals	fvbx433	Female	21	cMorals1	49	1	1	49	key	500	k	8.54356244644095	No	1_1	50个小偷	9位成年人	1	1	1	49	1	0.172776	0.0339133593136973	0.345552	-1	1	FALSE	-0.654448	1	0.35	-0.292084913306612	8.83564735974756
0.35	a terrorist	an addict	cMorals	fvbx433	Female	21	cMorals1	94	1	1	94	key	500	k	9.56725228783235	No	1_1	1位恐怖分子	1位瘾君子	1	1	1	94	1	0.154991379310345	0.0328640455271943	0.30998275862069	-1	1	FALSE	-0.69001724137931	1	0.35	0.731604928084785	8.83564735974756
0.35	an orphan	an addict	cMorals	fvbx433	Female	21	cMorals1	53	1	1	53	key	500	k	9.15341016738485	No	1_1	1个孤儿	1位瘾君子	1	1	1	53	1	0.166543103448276	0.033437035174943	0.333086206896552	1	0	TRUE	0.666913793103448	0	0.35	0.317762807637292	8.83564735974756
0.35	52 terrorists	a celebrity	cMorals	fvbx433	Female	21	cMorals1	15	1	1	15	key	500	k	8.70645725977874	No	1_1	52个恐怖分子	1个明星	1	1	1	15	1	0.155477876106195	0.0341828511989633	0.310955752212389	-1	1	FALSE	-0.689044247787611	1	0.35	-0.129224216272698	8.83568147605144
0.35	7 convicts	49 astronauts	cMorals	fvbx433	Female	21	cMorals1	61	1	1	61	key	500	k	7.69966123154915	No	1_1	7位罪犯	49位宇航员	1	1	1	61	1	0.8238	0.0335010628204388	0.3524	-1	1	FALSE	-0.6476	1	0.35	-1.13598612819841	8.83564735974756
0.45	a celebrity	an assassin	cMorals	fvbx433	Female	21	cMorals1	84	1	1	84	key	500	k	9.38910561256537	No	1_1	1个明星	1位刺客	1	1	1	84	1	0.799965811965812	0.0372357014499643	0.400068376068376	1	0	TRUE	0.599931623931624	0	0.45	0.553458252817808	8.83564735974756
0.45	49 hooligans	53 judges	cMorals	fvbx433	Female	21	cMorals1	89	1	1	89	key	500	k	9.25688038740881	No	1_1	49个流氓	53位法官	1	1	1	89	1	0.201782258064516	0.035535130657695	0.403564516129032	-1	1	FALSE	-0.596435483870968	1	0.45	0.421233027661245	8.83564735974756
0.45	an adult	51 convicts	cMorals	fvbx433	Female	21	cMorals1	91	1	1	91	key	500	k	8.94353224817415	No	1_1	1位成年人	51个罪犯	1	1	1	91	1	0.218810810810811	0.039053662152764	0.437621621621622	1	0	TRUE	0.562378378378378	0	0.45	0.107884888426591	8.83564735974756
0.45	a nun	a convict	cMorals	fvbx433	Female	21	cMorals1	57	1	1	57	key	500	k	9.88429453938809	No	1_1	1位修女	1位罪犯	1	1	1	57	1	0.205340909090909	0.0363739158671602	0.410681818181818	1	0	TRUE	0.589318181818182	0	0.45	1.04864717964053	8.83564735974756
0.45	7 convicts	a billionaire	cMorals	fvbx433	Female	21	cMorals1	71	1	1	71	key	500	k	8.92042915015098	No	1_1	7位罪犯	1位亿万富翁	1	1	1	71	1	0.234821428571429	0.0403591501875474	0.469642857142857	-1	1	FALSE	-0.530357142857143	1	0.45	0.0847817904034169	8.83564735974756
0.45	a convict	a judge	cMorals	fvbx433	Female	21	cMorals1	107	1	1	107	key	500	k	8.87632112431271	No	1_1	1位罪犯	1位法官	1	1	1	107	1	0.200496124031008	0.0348817844008144	0.400992248062015	-1	1	FALSE	-0.599007751937985	1	0.45	0.0406737645651454	8.83564735974756
0.45	49 mentors	an addict	cMorals	fvbx433	Female	21	cMorals1	17	1	1	17	key	500	k	9.69559584823284	No	1_1	49位导师	1位瘾君子	1	1	1	17	1	0.753483333333333	0.0401252037555059	0.493033333333333	1	0	TRUE	0.506966666666667	0	0.45	0.859940543977633	8.83565530425521
0.45	a hooligan	47 pedophiles	cMorals	fvbx433	Female	21	cMorals1	116	1	1	116	key	500	k	7.66138589491598	No	1_1	1个流氓	47个恋童癖	1	1	1	116	1	0.235033898305085	0.0382893863677816	0.47006779661017	1	0	TRUE	0.52993220338983	0	0.45	-1.17426146483158	8.83564735974756
0.55	7 assassins	an addict	cMorals	fvbx433	Female	21	cMorals1	24	1	1	24	key	500	k	8.33086361322474	No	1_1	7位刺客	1位瘾君子	1	1	1	24	1	0.296714285714286	0.0431385104534842	0.593428571428571	-1	1	FALSE	-0.406571428571429	1	0.55	-0.504783794932756	8.8356474081575
0.55	50 addicts	49 hooligans	cMorals	fvbx433	Female	21	cMorals1	88	1	1	88	key	500	k	9.052832396064	No	1_1	50个瘾君子	49个流氓	1	1	1	88	1	0.298283333333333	0.0427605525425319	0.596566666666667	1	0	TRUE	0.403433333333333	0	0.55	0.21718503631644	8.83564735974756
0.55	3 olympians	48 soldiers	cMorals	fvbx433	Female	21	cMorals1	52	1	1	52	key	500	k	8.05756752435619	No	1_1	3个奥运选手	48位士兵	1	1	1	52	1	0.271744	0.0407442088468356	0.543488	-1	1	FALSE	-0.456512	1	0.55	-0.778079835391374	8.83564735974756
0.55	51 convicts	a judge	cMorals	fvbx433	Female	21	cMorals1	92	1	1	92	key	500	k	9.34017493975956	No	1_1	51个罪犯	1位法官	1	1	1	92	1	0.254920353982301	0.0416216098422989	0.509840707964602	-1	1	FALSE	-0.490159292035398	1	0.55	0.504527580011999	8.83564735974756
0.65	a judge	an elderly person	cMorals	fvbx433	Female	21	cMorals1	58	1	1	58	key	500	k	8.28752842311176	No	1_1	1位法官	1位老人	1	1	1	58	1	0.332102564102564	0.043508536033835	0.664205128205128	-1	1	FALSE	-0.335794871794872	1	0.65	-0.548118936635799	8.83564735974756
0.65	a homeless adult	an elderly person	cMorals	fvbx433	Female	21	cMorals1	59	1	1	59	key	500	k	9.42634651246744	No	1_1	1个流浪的人	1位老人	1	1	1	59	1	0.320427419354839	0.0418194747748887	0.640854838709677	-1	1	FALSE	-0.359145161290323	1	0.65	0.59069915271988	8.83564735974756
0.65	6 addicts	a police officer	cMorals	fvbx433	Female	21	cMorals1	31	1	1	31	key	500	k	8.40802543741014	No	1_1	6位瘾君子	1位警察	1	1	1	31	1	0.322846153846154	0.0404404293713113	0.645692307692308	-1	1	FALSE	-0.354307692307692	1	0.65	-0.42762192263241	8.83564736004255
0.65	6 elderly people	a celebrity	cMorals	fvbx433	Female	21	cMorals1	97	1	1	97	key	500	d	9.84573131297642	Yes	1_1	6个老人	1个明星	1	1	1	97	1	0.685534482758621	0.0434767891447086	0.628931034482759	1	1	TRUE	0.371068965517241	1	0.65	1.01008395322886	8.83564735974756
0.65	3 pedophiles	an assassin	cMorals	fvbx433	Female	21	cMorals1	68	1	1	68	key	500	k	8.99351432315237	No	1_1	3个恋童癖	1位刺客	1	1	1	68	1	0.333758064516129	0.0417690788295463	0.667516129032258	-1	1	FALSE	-0.332483870967742	1	0.65	0.157866963404807	8.83564735974756
0.65	50 addicts	6 thieves	cMorals	fvbx433	Female	21	cMorals1	82	1	1	82	key	500	k	9.91965121388023	No	1_1	50个瘾君子	6个小偷	1	1	1	82	1	0.672260162601626	0.0441652523287672	0.655479674796748	1	0	TRUE	0.344520325203252	0	0.65	1.08400385413267	8.83564735974756
0.65	9 adults	48 soldiers	cMorals	fvbx433	Female	21	cMorals1	113	1	1	113	key	500	k	8.95342026117598	No	1_1	9位成年人	48位士兵	1	1	1	113	1	0.66625	0.0431424500140574	0.6675	-1	1	FALSE	-0.3325	1	0.65	0.117772901428422	8.83564735974756
0.65	5 celebrities	51 convicts	cMorals	fvbx433	Female	21	cMorals1	1	1	1	1	key	500	k	9.71859068246492	No	1_1	5个明星	51个罪犯	1	1	1	1	1	0.676680672268908	0.0422854401532975	0.646638655462185	1	0	TRUE	0.353361344537815	0	0.65	-0.0358691483194438	9.75445983078437
0.65	9 rapists	5 hooligans	cMorals	fvbx433	Female	21	cMorals1	76	1	1	76	key	500	k	9.69417910330191	No	1_1	9个强奸犯	5个流氓	1	1	1	76	1	0.68248	0.0417237398907441	0.63504	-1	1	FALSE	-0.36496	1	0.65	0.85853174355435	8.83564735974756
0.65	50 police officers	5 celebrities	cMorals	fvbx433	Female	21	cMorals1	29	1	1	29	key	500	k	8.9341783548157	No	1_1	50位警官	5个明星	1	1	1	29	1	0.33027731092437	0.0430900611607985	0.660554621848739	1	0	TRUE	0.339445378151261	0	0.65	0.0985309938013685	8.83564736101433
0.65	52 billionaires	48 soldiers	cMorals	fvbx433	Female	21	cMorals1	9	1	1	9	key	500	k	8.09642153348705	No	1_1	52位亿万富翁	48位士兵	1	1	1	9	1	0.677586776859504	0.0422037673259133	0.644826446280992	-1	1	FALSE	-0.355173553719008	1	0.65	-0.741927587297406	8.83834912078446
0.65	6 addicts	53 adults	cMorals	fvbx433	Female	21	cMorals1	63	1	1	63	key	500	k	8.46142674951268	No	1_1	6位瘾君子	53位成年人	1	1	1	63	1	0.694153225806452	0.041923384885683	0.611693548387097	-1	1	FALSE	-0.388306451612903	1	0.65	-0.374220610234881	8.83564735974756
0.75	5 orphans	an olympian	cMorals	fvbx433	Female	21	cMorals1	19	1	1	19	key	500	k	8.86984806569878	No	1_1	5个孤儿	1位奥运选手	1	1	1	19	1	0.615715517241379	0.0450618830628725	0.768568965517241	1	0	TRUE	0.231431034482759	0	0.75	0.0341988559500628	8.83564920974872
0.75	50 elderly people	49 celebrities	cMorals	fvbx433	Female	21	cMorals1	85	1	1	85	key	500	k	9.14953885951172	No	1_1	50位老人	49个明星	1	1	1	85	1	0.366015748031496	0.0431347708229642	0.732031496062992	1	0	TRUE	0.267968503937008	0	0.75	0.313891499764159	8.83564735974756
0.75	5 hooligans	an addict	cMorals	fvbx433	Female	21	cMorals1	30	1	1	30	key	500	k	8.28871041175343	No	1_1	5个流氓	1位瘾君子	1	1	1	30	1	0.390544715447154	0.0430139103671116	0.781089430894309	-1	1	FALSE	-0.218910569105691	1	0.75	-0.546936948605428	8.83564736035885
0.75	an adult	an orphan	cMorals	fvbx433	Female	21	cMorals1	115	1	1	115	key	500	k	9.6654841383149	No	1_1	1位成年人	1个孤儿	1	1	1	115	1	0.395389830508475	0.0451751992451292	0.790779661016949	-1	1	FALSE	-0.209220338983051	1	0.75	0.829836778567334	8.83564735974756
0.75	49 hooligans	51 convicts	cMorals	fvbx433	Female	21	cMorals1	80	1	1	80	key	500	k	8.5572020554286	No	1_1	49个流氓	51个罪犯	1	1	1	80	1	0.398818181818182	0.0467502115127982	0.797636363636364	-1	1	FALSE	-0.202363636363636	1	0.75	-0.278445304318961	8.83564735974756
0.75	3 pedophiles	52 terrorists	cMorals	fvbx433	Female	21	cMorals1	81	1	1	81	key	500	k	9.3802265961885	No	1_1	3个恋童癖	52个恐怖分子	1	1	1	81	1	0.372	0.0430851314350205	0.744	-1	1	FALSE	-0.256	1	0.75	0.544579236440935	8.83564735974756
0.75	49 celebrities	49 mentors	cMorals	fvbx433	Female	21	cMorals1	4	1	1	4	key	500	k	8.77687694343564	No	1_1	49个明星	49位导师	1	1	1	4	1	0.3823359375	0.0414013575841681	0.764671875	-1	1	FALSE	-0.235328125	1	0.75	-0.162019070891034	8.93889601432667
0.75	48 soldiers	49 mentors	cMorals	fvbx433	Female	21	cMorals1	44	1	1	44	key	500	k	8.73494624003762	No	1_1	48位士兵	49位导师	1	1	1	44	1	0.637900826446281	0.0425567034516162	0.724198347107438	1	0	TRUE	0.275801652892562	0	0.75	-0.100701119709962	8.83564735974758
0.75	9 judges	5 mentors	cMorals	fvbx433	Female	21	cMorals1	28	1	1	28	key	500	k	8.90812655668005	No	1_1	9个法官	5位导师	1	1	1	28	1	0.609442477876106	0.0455281815657862	0.781115044247788	-1	1	FALSE	-0.218884955752212	1	0.75	0.0724791943073946	8.83564736237265
0.75	49 celebrities	6 police officers	cMorals	fvbx433	Female	21	cMorals1	111	1	1	111	key	500	k	8.76355314430795	No	1_1	49个明星	6位警察	1	1	1	111	1	0.385666666666667	0.0427527993320851	0.771333333333333	-1	1	FALSE	-0.228666666666667	1	0.75	-0.0720942154396162	8.83564735974756
0.75	9 adults	4 nuns	cMorals	fvbx433	Female	21	cMorals1	12	1	1	12	key	500	k	8.73512317567756	No	1_1	9位成年人	4位修女	1	1	1	12	1	0.39936	0.0449833513858394	0.79872	1	0	TRUE	0.20128	0	0.75	-0.100827785948347	8.83595096162591
0.75	5 celebrities	an adult	cMorals	fvbx433	Female	21	cMorals1	70	1	1	70	key	500	k	8.40525553817537	No	1_1	5个明星	1位成年人	1	1	1	70	1	0.358112903225806	0.0420704855334031	0.716225806451613	-1	1	FALSE	-0.283774193548387	1	0.75	-0.430391821572188	8.83564735974756
0.75	49 celebrities	9 adults	cMorals	fvbx433	Female	21	cMorals1	79	1	1	79	key	500	k	9.20271134481169	No	1_1	49个明星	9位成年人	1	1	1	79	1	0.384685039370079	0.0425803141803327	0.769370078740158	-1	1	FALSE	-0.230629921259842	1	0.75	0.36706398506413	8.83564735974756
0.75	3 university students	6 addicts	cMorals	fvbx433	Female	21	cMorals1	40	1	1	40	key	500	k	8.54118311816332	No	1_1	3位大学生	6位瘾君子	1	1	1	40	1	0.6403125	0.0414700102958926	0.719375	1	0	TRUE	0.280625	0	0.75	-0.294464241584665	8.83564735974798
0.75	50 thieves	9 rapists	cMorals	fvbx433	Female	21	cMorals1	103	1	1	103	key	500	k	9.32027939027831	No	1_1	50个小偷	9个强奸犯	1	1	1	103	1	0.61705	0.0448755090367932	0.7659	1	0	TRUE	0.2341	0	0.75	0.484632030530745	8.83564735974756
0.75	3 university students	50 elderly people	cMorals	fvbx433	Female	21	cMorals1	22	1	1	22	key	500	k	9.03176379398995	No	1_1	3位大学生	50位老人	1	1	1	22	1	0.390162790697674	0.0437014224857409	0.780325581395349	-1	1	FALSE	-0.219674418604651	1	0.75	0.196116226354338	8.83564756763561
0.75	a soldier	a police officer	cMorals	fvbx433	Female	21	cMorals1	72	1	1	72	key	500	k	9.07898945752592	No	1_1	1位士兵	1位警察	1	1	1	72	1	0.377279069767442	0.0425379786974628	0.754558139534884	1	0	TRUE	0.245441860465116	0	0.75	0.243342097778362	8.83564735974756
0.85	9 adults	an orphan	cMorals	fvbx433	Female	21	cMorals1	102	1	1	102	key	500	k	9.62465289271258	No	1_1	9位成年人	1个孤儿	1	1	1	102	1	0.447491803278689	0.0451411634404471	0.894983606557377	-1	1	FALSE	-0.105016393442623	1	0.85	0.789005532965019	8.83564735974756
0.85	a celebrity	an olympian	cMorals	fvbx433	Female	21	cMorals1	25	1	1	25	key	500	k	8.31732661700361	No	1_1	1个明星	1位奥运选手	1	1	1	25	1	0.419424528301887	0.0462729621035708	0.838849056603774	-1	1	FALSE	-0.161150943396226	1	0.85	-0.518320766104717	8.83564738310833
0.85	3 university students	9 adults	cMorals	fvbx433	Female	21	cMorals1	75	1	1	75	key	500	k	9.48033697436918	No	1_1	3位大学生	9位成年人	1	1	1	75	1	0.417875968992248	0.04513136689234	0.835751937984496	-1	1	FALSE	-0.164248062015504	1	0.85	0.644689614621621	8.83564735974756
0.85	6 police officers	an orphan	cMorals	fvbx433	Female	21	cMorals1	108	1	1	108	key	500	k	9.23534513096459	No	1_1	6位警察	1个孤儿	1	1	1	108	1	0.447363636363636	0.0445568040141617	0.894727272727273	-1	1	FALSE	-0.105272727272727	1	0.85	0.399697771217028	8.83564735974756
0.85	3 university students	49 mentors	cMorals	fvbx433	Female	21	cMorals1	109	1	1	109	key	500	k	8.04987395595178	No	1_1	3位大学生	49位导师	1	1	1	109	1	0.414146153846154	0.0421262332848948	0.828292307692308	-1	1	FALSE	-0.171707692307692	1	0.85	-0.785773403795783	8.83564735974756
0.85	48 homeless adults	5 orphans	cMorals	fvbx433	Female	21	cMorals1	48	1	1	48	key	500	k	8.76145614974664	No	1_1	48个流浪的人	5个孤儿	1	1	1	48	1	0.439175	0.0469510252686113	0.87835	-1	1	FALSE	-0.12165	1	0.85	-0.0741912100009223	8.83564735974756
0.85	5 celebrities	52 billionaires	cMorals	fvbx433	Female	21	cMorals1	46	1	1	46	key	500	k	7.94477581164783	No	1_1	5个明星	52位亿万富翁	1	1	1	46	1	0.417830769230769	0.0432267000921339	0.835661538461538	-1	1	FALSE	-0.164338461538462	1	0.85	-0.890871548099735	8.83564735974757
0.85	3 olympians	5 mentors	cMorals	fvbx433	Female	21	cMorals1	95	1	1	95	key	500	k	8.89261137817211	No	1_1	3个奥运选手	5位导师	1	1	1	95	1	0.420288	0.0443891817389717	0.840576	-1	1	FALSE	-0.159424	1	0.85	0.0569640184245443	8.83564735974756
0.85	9 adults	3 university students	cMorals	fvbx433	Female	21	cMorals1	62	1	1	62	key	500	k	8.79312651683528	No	1_1	9位成年人	3位大学生	1	1	1	62	1	0.417875968992248	0.04513136689234	0.835751937984496	1	0	TRUE	0.164248062015504	0	0.85	-0.0425208429122819	8.83564735974756
0.85	47 university students	48 homeless adults	cMorals	fvbx433	Female	21	cMorals1	6	1	1	6	key	500	k	8.57913459295642	No	1_1	47位大学生	48个流浪的人	1	1	1	6	1	0.558017094017094	0.0464461986294456	0.883965811965812	1	0	TRUE	0.116034188034188	0	0.85	-0.280555808752146	8.85969040170857
0.85	6 thieves	7 convicts	cMorals	fvbx433	Female	21	cMorals1	65	1	1	65	key	500	k	9.10536866960956	No	1_1	6个小偷	7位罪犯	1	1	1	65	1	0.4148	0.0443707346730789	0.8296	-1	1	FALSE	-0.1704	1	0.85	0.269721309861998	8.83564735974756
0.85	8 billionaires	5 celebrities	cMorals	fvbx433	Female	21	cMorals1	55	1	1	55	key	500	k	8.33103227369669	No	1_1	8位亿万富翁	5个明星	1	1	1	55	1	0.404515151515151	0.0443628210019585	0.809030303030303	1	0	TRUE	0.190969696969697	0	0.85	-0.504615086050871	8.83564735974756
0.85	8 billionaires	a celebrity	cMorals	fvbx433	Female	21	cMorals1	33	1	1	33	key	500	k	8.60230610078723	No	1_1	8位亿万富翁	1个明星	1	1	1	33	1	0.570193277310924	0.0450769377087193	0.859613445378151	1	0	TRUE	0.140386554621849	0	0.85	-0.233341259029025	8.83564735981625
0.85	53 judges	5 orphans	cMorals	fvbx433	Female	21	cMorals1	36	1	1	36	key	500	k	8.03485783804601	No	1_1	53位法官	5个孤儿	1	1	1	36	1	0.566108527131783	0.0457745761887091	0.867782945736434	-1	1	FALSE	-0.132217054263566	1	0.85	-0.800789521709268	8.83564735975528
0.85	6 police officers	52 billionaires	cMorals	fvbx433	Female	21	cMorals1	16	1	1	16	key	500	k	8.9787361297396	No	1_1	6位警察	52位亿万富翁	1	1	1	16	1	0.41808	0.0440732123636121	0.83616	1	0	TRUE	0.16384	0	0.85	0.14307230678345	8.83566382295615
0.85	6 police officers	4 soldiers	cMorals	fvbx433	Female	21	cMorals1	51	1	1	51	key	500	k	7.97508327761868	No	1_1	6位警察	4位士兵	1	1	1	51	1	0.587656	0.044004659685925	0.824688	-1	1	FALSE	-0.175312	1	0.85	-0.860564082128882	8.83564735974756
0.85	a convict	an assassin	cMorals	fvbx433	Female	21	cMorals1	10	1	1	10	key	500	k	8.39178868600062	No	1_1	1位罪犯	1位刺客	1	1	1	10	1	0.577759398496241	0.0436704071282456	0.844481203007519	1	0	TRUE	0.155518796992481	0	0.85	-0.445162439115638	8.83695112511626
0.95	53 adults	49 mentors	cMorals	fvbx433	Female	21	cMorals1	45	1	1	45	key	500	k	8.02214248678125	No	1_1	53位成年人	49位导师	1	1	1	45	1	0.453696	0.0440664207014075	0.907392	1	0	TRUE	0.092608	0	0.95	-0.813504872966318	8.83564735974757
0.95	a celebrity	4 nuns	cMorals	fvbx433	Female	21	cMorals1	120	1	1	120	key	500	k	9.20658332309847	No	1_1	1个明星	4位修女	1	1	1	120	1	0.545573913043478	0.0483957331415258	0.908852173913044	-1	1	FALSE	-0.091147826086956	1	0.95	0.37093596335091	8.83564735974756
0.95	an elderly person	47 olympians	cMorals	fvbx433	Female	21	cMorals1	110	1	1	110	key	500	k	8.9459841248279	No	1_1	1位老人	47名奥运选手	1	1	1	110	1	0.469487179487179	0.0473057687930618	0.938974358974359	1	0	TRUE	0.061025641025641	0	0.95	0.110336765080337	8.83564735974756
0.95	an addict	6 addicts	cMorals	fvbx433	Female	21	cMorals1	73	1	1	73	key	500	k	9.29324666797523	No	1_1	1位瘾君子	6位瘾君子	1	1	1	73	1	0.543260504201681	0.0448116936134871	0.913478991596639	-1	1	FALSE	-0.086521008403361	1	0.95	0.457599308227666	8.83564735974756
0.95	a university student	a mentor	cMorals	fvbx433	Female	21	cMorals1	3	1	1	3	key	500	k	9.37084226863021	No	1_1	1位大学生	1位导师	1	1	1	3	1	0.477358333333333	0.0459417689281046	0.954716666666667	-1	1	FALSE	-0.045283333333333	1	0.95	0.321235251146803	9.04960701748341
0.95	49 astronauts	a police officer	cMorals	fvbx433	Female	21	cMorals1	112	1	1	112	key	500	k	8.89483479079634	No	1_1	49位宇航员	1位警察	1	1	1	112	1	0.54025	0.0417917721122086	0.9195	1	0	TRUE	0.0805	0	0.95	0.0591874310487785	8.83564735974756
0.95	4 homeless adults	48 homeless adults	cMorals	fvbx433	Female	21	cMorals1	21	1	1	21	key	500	k	9.22168576887835	No	1_1	4个流浪的人	48个流浪的人	1	1	1	21	1	0.487686956521739	0.047276288435159	0.975373913043478	-1	1	FALSE	-0.024626086956522	1	0.95	0.386037978329483	8.83564779054887
0.95	49 hooligans	an assassin	cMorals	fvbx433	Female	21	cMorals1	26	1	1	26	key	500	k	8.84815024734934	No	1_1	49个流氓	1位刺客	1	1	1	26	1	0.513157024793388	0.044211519262517	0.973685950413223	1	0	TRUE	0.026314049586777	0	0.95	0.012502876328778	8.83564737102056
0.95	49 astronauts	5 astronauts	cMorals	fvbx433	Female	21	cMorals1	54	1	1	54	key	500	k	9.2795118941697	No	1_1	49位宇航员	5位宇航员	1	1	1	54	1	0.529680672268908	0.0477213456325656	0.940638655462185	1	0	TRUE	0.059361344537815	0	0.95	0.443864534422142	8.83564735974756
0.95	4 homeless adults	6 police officers	cMorals	fvbx433	Female	21	cMorals1	35	1	1	35	key	500	k	7.82508547044048	No	1_1	4个流浪的人	6位警察	1	1	1	35	1	0.451764705882353	0.0436857009219215	0.903529411764706	-1	1	FALSE	-0.096470588235294	1	0.95	-1.01056188932308	8.83564735976356
0.95	6 police officers	50 police officers	cMorals	fvbx433	Female	21	cMorals1	32	1	1	32	key	500	k	8.5358186555394	No	1_1	6位警察	50位警官	1	1	1	32	1	0.470429824561404	0.0483091198373132	0.940859649122807	1	0	TRUE	0.059140350877193	0	0.95	-0.299828704350507	8.83564735988991
0.95	49 hooligans	a thief	cMorals	fvbx433	Female	21	cMorals1	7	1	1	7	key	500	k	9.18681582692922	No	1_1	49个流氓	1个小偷	1	1	1	7	1	0.472	0.0464282377974315	0.944	-1	1	FALSE	-0.056	1	0.95	0.339566225148131	8.84724960178109
0.95	a judge	8 billionaires	cMorals	fvbx433	Female	21	cMorals1	8	1	1	8	key	500	k	8.9455672084412	No	1_1	1位法官	8位亿万富翁	1	1	1	8	1	0.515896825396825	0.0462058052114773	0.968206349206349	-1	1	FALSE	-0.031793650793651	1	0.95	0.104321055478417	8.84124615296279
0.95	an elderly person	50 elderly people	cMorals	fvbx433	Female	21	cMorals1	50	1	1	50	key	500	k	8.37666595627926	No	1_1	1位老人	50位老人	1	1	1	50	1	0.471420168067227	0.0452957961470484	0.942840336134454	1	0	TRUE	0.057159663865546	0	0.95	-0.4589814034683	8.83564735974756
